ImageName,ImageFolder,Width ,Height,0x,0y,0z,1x,1y,1z,2x,2y,2z,3x,3y,3z,4x,4y,4z,5x,5y,5z,6x,6y,6z,7x,7y,7z,8x,8y,8z,9x,9y,9z,10x,10y,10z,11x,11y,11z,12x,12y,12z,13x,13y,13z,14x,14y,14z,15x,15y,15z,16x,16y,16z,17x,17y,17z,18x,18y,18z,19x,19y,19z,20x,20y,20z,21x,21y,21z,22x,22y,22z,23x,23y,23z,24x,24y,24z,25x,25y,25z,26x,26y,26z,27x,27y,27z,28x,28y,28z,29x,29y,29z,30x,30y,30z,31x,31y,31z,32x,32y,32z
Girl_(48).jpg,girls photos,1000,651,490.66398,255.79349,-937.46912,517.74061,226.41952,-860.42982,532.08554,228.31875,-860.80056,546.06193,230.18803,-860.74328,473.16134,225.55329,-873.2208,457.89838,227.12495,-872.86055,444.2749,228.75241,-873.30008,570.72794,261.31086,-462.59233,426.35638,256.40896,-503.2106,519.79887,299.91027,-796.49323,463.77796,296.92272,-809.23009,690.27466,485.06411,-232.06601,299.65335,515.06762,-370.39489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Girl_(480).jpg,girls photos,619,914,305.21729,259.1273,-2012.89789,342.19386,220.83491,-1948.10742,358.23641,223.05786,-1948.31153,373.10642,225.36067,-1948.62277,278.98499,210.85302,-1953.60659,258.19922,207.55797,-1954.32752,243.77179,206.5245,-1954.98485,394.72229,240.70017,-1485.97019,227.48215,221.07064,-1497.50734,335.60123,309.60416,-1826.51211,264.61646,304.07975,-1831.31351,517.69188,446.12426,-1117.68067,88.20858,469.87167,-1170.89273,549.39784,815.92008,-1313.20733,78.52945,869.13711,-1263.89945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.48615,895.88857,-1591.30237,429.72488,904.04942,-48.95292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Girl_(481).jpg,girls photos,540,960,266.50321,134.33461,-273.48921,278.86996,112.91467,-279.71682,288.14283,110.57939,-279.87492,297.03573,108.04095,-280.11905,261.15595,117.41164,-248.41093,257.70334,118.47219,-248.26703,253.54087,119.98595,-248.25183,317.97238,111.19348,-225.0916,263.83707,127.20757,-86.0127,291.2664,155.29757,-246.65171,267.49566,160.12723,-206.0129,381.39268,225.68499,-264.43418,268.9353,237.11663,84.78783,445.57637,355.50568,-245.60876,214.19249,362.32309,170.11931,336.72653,458.19574,-153.77046,221.91841,450.81136,117.54872,308.12186,479.83309,-170.42737,226.69601,486.91315,109.0903,298.89428,464.34191,-165.16563,235.93971,478.51599,87.25247,307.29715,456.04497,-143.04973,237.57898,466.37936,105.07753,327.78872,517.46881,-120.56034,266.90223,510.78295,120.64132,284.08494,707.53864,-133.66704,208.17908,690.3657,196.03062,294.4294,896.7219,-12.51913,211.43073,868.4095,336.07449,313.57255,933.6153,-3.16566,231.68032,903.31844,346.71809,250.00986,936.68152,-99.4303,136.819,925.55706,278.6311
Girl_(482).jpg,girls photos,1080,1920,535.0951,261.28956,-883.57063,562.17361,220.4928,-831.59689,577.64721,220.75876,-831.62618,589.0214,221.36267,-831.6041,509.49575,220.35037,-838.03979,493.37598,219.89462,-838.15367,480.31038,220.63169,-838.36378,608.05071,240.42246,-493.99055,458.80046,237.95969,-525.58215,564.45228,306.27394,-750.41582,502.38047,302.88391,-758.93823,696.06234,474.49285,-190.3742,359.92466,462.52487,-515.27484,739.79382,806.50698,-36.23436,411.82438,769.82088,-596.98364,783.92931,1032.95151,-242.10259,677.77023,842.12482,-750.62529,805.74321,1118.71948,-329.87119,746.00929,861.15177,-845.24706,779.28873,1113.11016,-392.85494,763.37121,831.1722,-840.94868,766.62611,1093.46672,-270.86685,742.14839,821.44094,-741.39607,636.2506,1018.4293,131.28042,472.26362,1023.14598,-131.61792,545.49037,1407.85664,68.34049,570.32297,1422.67616,-308.39226,364.27058,1668.62,841.4403,618.9161,1758.45406,-1.26454,313.20961,1686.51283,906.95696,610.47365,1796.29864,19.32205,419.26416,1839.35108,705.99754,692.02029,1915.59345,-326.58588
Girl_(483).jpg,girls photos,682,1350,384.4415,158.88725,-628.45277,397.76084,137.52736,-593.49659,406.49291,138.47312,-593.50338,415.10233,139.44764,-593.4948,367.47754,133.86594,-604.79463,353.53296,132.78838,-604.90747,341.0713,132.37792,-605.04125,420.06871,152.80142,-344.30553,319.75711,145.0112,-397.05718,395.23548,191.31632,-529.54124,354.66816,186.75397,-544.49367,466.11252,307.80781,-115.28455,247.5356,281.65476,-341.45947,486.02494,506.77866,18.80925,241.91725,494.77471,-317.46177,452.56095,658.6396,-157.59491,394.66292,600.34356,-389.00199,444.8712,728.21806,-222.93462,430.50073,640.25539,-449.45986,422.43273,723.55657,-274.671,450.1014,608.38085,-470.94455,421.0474,703.59248,-182.33688,438.72999,597.83534,-393.21609,414.20192,654.32359,95.53287,295.43519,649.08089,-95.89461,412.50692,933.94899,18.90265,346.4556,945.77125,-129.57632,400.40019,1185.10948,323.63741,366.62124,1194.2626,145.29916,386.42488,1196.72189,340.20982,349.69463,1210.28818,161.4613,433.99467,1298.93546,99.66689,414.40213,1315.52036,-115.008
Girl_(484).jpg,girls photos,766,1353,385.99762,221.29761,-1021.83477,419.54938,176.67233,-993.8221,442.6219,175.74774,-994.08892,463.81728,176.25628,-994.37281,369.79707,179.08378,-954.22145,356.23004,180.16233,-954.25031,343.35297,180.29209,-954.70076,499.56939,191.73199,-760.05055,344.29408,198.05288,-581.73981,432.06921,266.86817,-928.89022,367.59952,264.58999,-877.65823,640.94304,450.18143,-635.02317,258.72131,429.40794,-337.20379,701.58569,771.09507,-592.48586,118.77837,649.1718,-333.28408,443.92742,816.40164,-661.4336,227.00084,769.09886,-672.93428,370.43045,871.0524,-760.66583,251.00276,835.63404,-759.26982,338.52488,834.40396,-714.52092,289.07428,808.27229,-766.16172,356.86025,807.82883,-635.53253,284.32828,786.07449,-682.15661,481.50249,940.22959,-77.75522,287.09372,921.80114,78.60691,454.55303,1254.86905,251.64607,260.06851,1234.3331,471.8928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Girl_(485).jpg,girls photos,601,1109,346.17326,117.98492,-295.26687,358.85991,98.9369,-272.24414,365.38259,99.0817,-272.54198,371.10891,99.54811,-272.74512,338.63032,99.52511,-249.96159,331.42307,99.78753,-249.87023,324.9961,100.0836,-249.62878,384.56616,112.72321,-100.74867,319.23006,113.86276,-2.62101,359.56213,138.63951,-227.75866,333.17092,139.05595,-199.22499,411.17901,207.81515,-156.57625,299.66459,246.40647,330.23155,510.4521,309.06514,-284.17321,274.85525,389.18442,526.25225,404.76175,385.20216,-545.0067,181.67351,435.57154,371.00678,372.99184,395.53172,-626.29312,158.19439,443.27148,347.05464,362.93438,378.74939,-631.84301,153.77034,437.85595,285.45655,369.42049,375.96328,-547.53272,161.89298,437.29104,340.32694,372.00379,494.44952,-181.50645,321.0378,506.02962,181.64453,363.24202,728.59708,-279.7442,356.02453,730.98546,98.50683,375.35296,990.86086,-225.00816,455.34558,946.45087,167.27088,386.5489,1025.19361,-228.85183,509.82743,987.61865,163.37138,280.09161,1054.9011,-442.53335,437.89965,1034.38378,-7.95028
Girl_(486).jpg,girls photos,1080,1920,598.73941,654.98663,-531.10877,605.35052,631.09875,-502.61566,613.26724,632.01862,-502.78046,620.86616,633.09866,-503.02137,577.41495,628.82938,-506.9066,564.48434,628.7538,-506.86515,552.52338,629.52885,-506.80074,626.74097,644.13889,-276.29082,524.07038,645.87891,-294.30493,609.67851,685.05089,-437.25915,573.49367,684.26319,-442.14886,700.08468,753.54778,-204.24042,456.16435,791.02896,-75.00284,755.67117,889.89967,-212.34663,465.22533,965.27676,31.95376,784.36435,1005.75634,-516.59478,455.08578,1092.66014,-160.23088,804.3682,1038.56335,-595.47435,440.76877,1137.37919,-224.13283,783.01573,1031.47591,-653.82565,435.0866,1123.25397,-284.22917,767.22207,1025.21507,-544.7459,446.62633,1106.14048,-190.14233,643.55565,1099.88972,-109.85816,529.99688,1112.51244,109.79263,566.19988,1334.31004,-398.31699,361.32123,1315.09483,-157.21674,614.08542,1589.41875,-68.39528,433.95118,1560.47035,183.35687,636.41951,1615.32337,-39.85989,469.71213,1581.19377,212.29609,585.53419,1710.79445,-206.68022,394.8683,1693.31554,66.28201
Girl_(487).jpg,girls photos,564,805,247.02959,206.56412,-661.72642,265.97601,183.34298,-636.12343,276.25366,183.63408,-636.16666,285.519,184.07887,-636.21084,231.5286,182.0419,-637.28759,220.15005,181.7746,-637.48539,212.36996,182.04075,-637.80966,303.14406,194.83484,-440.36084,202.21807,194.32528,-448.44738,268.71615,236.6372,-584.52111,227.80204,233.33692,-587.05617,376.89765,362.48736,-235.6086,117.82238,342.06309,-317.47436,399.09669,581.64836,-388.63473,90.12888,568.47944,-265.669,451.77382,430.94319,-800.81644,211.59167,736.06718,-339.92653,473.6753,390.39226,-876.53051,217.81618,784.8386,-349.95146,474.66015,370.8297,-848.46083,244.35492,778.59546,-364.32543,463.58233,380.69146,-795.99482,248.18609,762.29769,-336.86351,319.21673,666.11422,7.43071,170.3246,658.35902,-6.62358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Girl_(488).jpg,girls photos,727,1243,407.35192,193.56444,-497.53407,416.41532,176.52077,-463.66706,422.9445,176.86628,-463.70182,429.12667,177.07947,-463.712,394.95174,174.84048,-480.65733,385.88908,174.69071,-480.79097,377.14318,175.15328,-480.92348,435.54834,187.62038,-257.08392,361.24818,189.65326,-335.5077,417.21541,216.21424,-418.17063,393.40156,215.43464,-440.58111,474.46459,297.64038,-39.87462,315.25949,302.01214,-324.88175,483.69755,460.58073,89.42576,308.04102,478.85949,-302.14794,502.77155,607.20039,7.25216,346.90345,618.91264,-367.57812,510.36043,645.05194,-22.46311,351.31072,664.92887,-413.044,507.89247,649.04346,-67.71119,370.17131,665.34717,-449.15576,502.32735,634.8858,-14.68594,371.0013,649.2964,-380.41695,450.38277,579.28096,81.04276,354.01279,588.45839,-81.14426,451.36399,795.47027,-15.73213,356.73817,795.83575,-119.8379,438.46172,959.34538,244.85577,339.81983,982.98022,106.00879,425.7693,983.48203,259.87019,327.47416,1006.1741,118.5923,482.44883,1024.18118,94.39467,377.90977,1040.54519,-94.9466
Girl_(489).jpg,girls photos,540,960,262.87244,109.11461,-275.29732,274.30736,94.59746,-240.91434,281.2441,94.94689,-241.03361,287.01807,95.37955,-241.08055,252.78575,93.51817,-256.38297,244.92998,93.51597,-256.37098,238.65589,93.91774,-256.52386,295.56162,104.14636,-44.57794,230.38945,104.42155,-120.22577,276.49672,130.81072,-201.84191,251.82875,129.54798,-223.72802,335.1537,208.21784,70.31897,200.46071,223.62153,-74.07372,388.5984,309.30096,-145.35105,205.822,362.1367,-60.97595,342.46548,196.16821,-480.43784,210.40711,453.13931,-107.46061,331.57662,157.65973,-544.7318,202.27003,487.96257,-124.14636,328.59602,151.00622,-518.54859,211.2518,488.13423,-173.60406,326.94752,164.78877,-480.37739,214.22693,482.952,-126.02749,322.05463,467.07604,77.66991,255.54036,469.22831,-77.87498,303.86149,643.02853,133.92096,287.63013,660.94557,-97.91722,258.1601,754.75227,467.5193,298.56401,836.07262,65.74637,240.26396,768.61897,495.93513,292.64144,853.92912,73.5642,284.47109,798.93064,396.02508,331.60047,910.61411,-103.83901
Girl_(49).jpg,girls photos,1000,667,464.54024,199.17146,-462.3841,480.81821,165.88367,-462.37081,495.19697,162.83504,-462.54769,507.66867,160.4138,-462.91468,446.7476,170.04596,-423.58413,437.35641,170.48383,-423.45273,429.57807,170.97601,-423.69363,534.09123,166.24439,-339.13532,437.27374,182.86704,-152.9637,495.13382,229.7398,-408.50809,458.12738,237.10533,-355.21328,669.88426,283.23746,-310.72047,439.16982,344.25925,75.02543,741.93925,525.7935,-380.16039,471.0902,531.67485,32.9074,642.1746,578.77358,-460.44445,485.5845,571.39763,-457.4756,602.07158,601.37718,-518.34506,508.89361,606.06373,-517.99589,585.08837,570.02843,-500.31036,491.08392,577.80193,-552.47384,592.94301,559.41155,-444.66624,496.80912,564.59632,-485.30605,701.15894,639.63904,-110.52101,553.60603,652.03462,112.49089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Girl_(490).jpg,girls photos,739,1343,349.66009,321.055,-1072.82381,389.8327,271.44549,-1063.35679,409.46914,271.99616,-1063.54293,427.12465,273.36498,-1063.78185,322.54574,271.18397,-1012.81877,303.66816,271.24456,-1012.57624,291.41674,271.4052,-1012.67579,464.76383,293.94111,-802.6256,281.45415,287.44001,-592.13867,389.57326,375.71584,-962.54812,316.25529,369.94999,-902.18867,556.71007,573.64289,-652.61277,234.2525,527.92889,-170.27719,489.29751,933.22577,-698.22179,146.3824,780.2202,-47.7005,338.50491,698.49414,-847.85206,196.91848,869.85599,-479.48845,284.44549,685.6024,-920.68418,217.67672,919.19902,-529.85261,320.60847,627.44029,-882.7109,227.65794,878.3207,-564.3144,335.77286,619.83619,-822.68683,233.91773,864.32324,-499.75834,420.25156,1111.04623,-130.59862,234.78873,1087.44297,131.5235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Girl_(491).jpg,girls photos,810,970,474.53947,289.12245,-237.30691,473.48084,270.29887,-213.62455,476.21854,270.39539,-213.81591,479.04435,270.6512,-213.95553,458.57876,268.46554,-244.1229,448.90031,267.39865,-244.19643,437.90242,266.63498,-244.33668,466.72534,278.0775,-55.45898,406.80701,277.15478,-192.71678,473.32817,312.99136,-173.03252,456.09143,312.96161,-212.67238,496.61196,396.31997,71.33705,311.04879,396.88843,-152.74991,507.29405,551.25072,185.77497,292.3014,589.64972,-335.40035,507.83416,595.34719,115.85452,378.40739,480.40775,-579.50749,502.69362,612.32374,102.9307,399.78393,451.63193,-625.19704,504.44661,596.05626,86.81596,393.56023,433.91215,-618.55674,497.59325,588.52045,108.79723,389.08298,441.25537,-577.64616,476.54486,695.01626,48.04294,359.01664,707.81325,-47.53493,478.44018,929.11043,-78.90721,353.23181,939.98942,1.44515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Girl_(492).jpg,girls photos,460,800,229.70907,231.32429,-890.68513,246.7275,205.41024,-887.12867,258.7024,203.56405,-887.15444,268.3112,202.20251,-887.40806,216.69786,208.97703,-870.81817,209.34076,209.35814,-870.88885,201.97326,209.74145,-871.09443,288.1863,207.97224,-745.49826,197.69995,217.19732,-669.95449,252.08854,253.5228,-829.09643,218.41345,257.08344,-807.14075,364.59917,329.41833,-544.28198,146.66156,318.36874,-558.58032,315.23024,511.34381,-714.28611,139.42073,488.66692,-570.18165,354.60679,480.84054,-1078.07927,206.23889,600.24877,-693.20024,357.82653,474.18447,-1151.54265,210.30755,645.04809,-736.92027,366.70442,450.34256,-1141.23793,241.65559,636.43508,-740.9594,353.18993,454.79002,-1079.80847,247.46321,623.13595,-692.99861,286.1229,544.68617,20.07894,179.28717,550.90275,-20.03811,382.44158,627.17257,-423.90753,145.47242,710.97832,-498.88819,281.28861,726.70107,40.54799,218.85195,730.65143,81.20767,258.56361,732.57689,84.30666,230.75718,721.01231,139.56495,276.85425,799.96514,-32.20085,244.3841,796.26298,53.75806
Girl_(493).jpg,girls photos,160,240,49.65703,73.09442,-306.34388,64.41881,55.44502,-307.69674,71.39876,55.54705,-307.78982,78.84245,55.18704,-307.91235,50.78065,53.77773,-275.31322,48.35853,53.21228,-275.27225,46.0881,52.51482,-275.31351,100.62161,58.01874,-220.43329,67.76834,59.19849,-76.56915,65.13324,96.94264,-264.7987,50.00648,93.14961,-223.59428,77.72862,162.73447,-309.66913,99.98323,151.98519,202.31367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Girl_(494).jpg,girls photos,698,1304,301.73895,203.02161,-303.04992,311.72586,180.11687,-276.02978,319.2814,181.10008,-276.14196,326.07145,181.98261,-276.17337,287.95431,176.20103,-287.80062,277.87635,174.37361,-287.71847,265.87566,172.26701,-287.78144,330.36176,193.21799,-94.92715,243.55314,180.7026,-156.53617,310.5577,228.69232,-232.13061,278.54233,224.29498,-249.9944,386.84757,325.58375,-10.34189,168.15036,339.46479,-91.06219,422.38071,524.08117,-243.90318,146.8371,540.38784,-72.17985,347.76055,404.76511,-632.13685,118.27817,723.40934,-164.92555,316.86059,376.45444,-716.98018,110.52638,773.72691,-198.52629,319.06641,351.85232,-672.71818,126.53375,776.56681,-245.01101,324.95967,358.46725,-623.58177,133.04921,765.0531,-183.07952,335.80172,670.44992,27.36687,217.79265,671.38052,-27.55523,313.15271,926.82218,80.03767,248.0236,943.66988,14.64769,310.62516,1149.85561,275.42681,286.70841,1145.10556,231.51551,301.16282,1167.81253,288.45815,289.99523,1161.45848,246.8897,325.88236,1238.57031,131.15805,304.24805,1238.61966,79.4822
Girl_(495).jpg,girls photos,538,754,203.26383,226.74722,-482.9137,221.4957,183.9935,-487.1945,239.18719,179.06391,-486.9967,253.08622,175.29087,-486.82014,170.41938,196.7441,-436.87673,156.15766,200.03708,-436.37129,143.63932,202.74479,-436.59486,280.09516,183.30952,-353.05881,138.27528,218.68393,-134.5824,244.18892,258.42515,-425.49765,191.04199,274.77919,-363.53437,405.42019,397.3585,-451.73768,198.28216,368.666,180.72525,256.91892,695.83889,-653.10275,159.15579,641.55774,24.79642,209.75565,404.60098,-630.97118,115.93858,662.06365,-509.94368,212.76125,336.25504,-661.23277,116.93738,718.97637,-532.69184,246.53937,313.42103,-606.56983,124.98425,662.58961,-539.70713,246.81539,336.10395,-605.21235,145.53388,681.06019,-531.67017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Girl_(496).jpg,girls photos,720,1280,375.49583,339.70596,-2089.18951,415.81106,276.56824,-1994.18558,438.08473,275.62531,-1994.69593,456.98293,275.03616,-1995.11066,322.70408,281.99081,-1997.49092,288.52561,284.12817,-1998.25705,264.86651,286.19629,-1999.22195,484.05805,300.98343,-1418.5195,229.0101,313.73652,-1420.28761,420.98674,408.27568,-1865.24197,320.25756,408.96477,-1867.69192,661.69011,669.97368,-1086.00034,61.21657,668.10341,-945.23543,0.0,0.0,0.0,42.35783,1110.17479,-805.35004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Girl_(497).jpg,girls photos,1080,1350,487.88747,157.35064,-291.06517,493.22335,129.12471,-279.31896,504.56195,123.13609,-279.39167,515.21381,117.09689,-279.55601,467.47163,140.87685,-248.25521,460.96027,143.5404,-248.18807,454.48038,146.26966,-248.47234,538.04847,112.57988,-130.64693,456.04542,149.04216,8.40756,523.3468,168.90345,-228.4131,486.72914,187.59798,-188.61995,668.02988,220.42234,-50.47464,439.21162,280.83746,178.72624,758.9437,417.71811,-317.71611,426.06066,473.63984,247.29102,690.37073,288.03489,-714.37047,496.57464,599.36718,64.00764,669.76184,247.65464,-793.47075,499.9643,647.71385,35.62422,667.07169,225.86778,-767.47898,526.72844,648.56667,12.64205,667.18917,238.84393,-710.6501,525.49547,630.41798,53.34958,662.82223,573.67812,-109.79131,524.58295,599.29761,109.89403,581.2819,800.49133,-522.41773,517.38386,837.85874,-298.07655,601.33281,1111.54287,-521.59997,550.86552,1150.37767,-298.85038,627.81503,1165.31913,-525.08217,577.76044,1200.90711,-306.14001,533.66158,1192.12687,-745.82461,492.26886,1237.70707,-547.94981
Girl_(498).jpg,girls photos,829,1421,407.81778,143.96048,-834.06555,428.4973,118.12744,-808.97094,441.56334,117.17361,-809.10767,452.64591,116.38325,-809.27908,398.38375,122.19625,-787.87562,390.33304,123.70833,-787.87725,385.29449,125.36244,-788.00928,474.44852,126.97289,-570.7909,387.26649,138.6963,-476.22727,435.60758,170.43785,-740.84593,396.2128,175.63348,-713.37079,560.92574,293.57446,-385.57955,340.71545,295.79722,-236.44182,583.93001,496.89851,-280.85004,313.9713,499.93282,-74.30581,623.37823,679.52985,-511.66267,258.06022,670.38414,-312.10371,642.21517,731.75425,-588.6892,240.90298,724.28328,-374.0748,633.06086,736.59645,-675.73224,249.02761,725.55544,-477.94177,623.32378,720.01178,-548.50751,257.73292,711.73371,-358.36442,500.46047,654.96547,-39.55176,359.60521,652.62724,39.24401,483.93899,946.62994,-226.77594,324.83137,937.16636,-60.05582,510.90918,1217.99705,89.41977,288.95469,1211.58048,271.39565,510.71894,1247.21801,102.54703,294.15851,1242.43443,288.70217,486.6909,1314.01694,-243.91762,283.56678,1306.6083,-47.45951
Girl_(499).jpg,girls photos,760,1350,385.91825,308.51798,-725.28131,419.77906,279.29494,-691.20152,435.81939,281.00431,-691.27916,450.52448,283.17682,-691.75988,381.65919,274.51487,-658.21064,371.08696,272.73702,-658.25431,361.1722,271.30794,-658.47777,481.01931,309.12882,-492.95737,367.41649,294.63105,-346.7566,411.25011,360.26041,-650.52916,364.57771,351.06126,-609.90526,544.46189,567.0207,-585.98711,309.15489,486.60979,-39.95484,435.1134,877.63604,-501.16274,88.04849,389.40573,44.63645,371.69873,1118.84567,-240.98088,313.1829,206.60367,359.45127,375.87955,1190.9045,-265.15036,373.26117,140.54537,375.27628,350.677,1187.02514,-292.2961,387.33427,143.48745,479.16217,339.00791,1159.13513,-247.01911,373.29051,169.49576,395.87327,467.24853,1030.14657,-186.89919,335.57514,981.12403,186.76854,433.84071,1329.28943,-351.57024,317.1604,1156.15756,142.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Girl_(5).jpg,girls photos,1000,1500,572.40015,514.74944,-2016.31784,591.42435,451.43071,-1818.5842,612.47158,450.35809,-1818.90392,633.51351,449.31901,-1818.72582,508.98981,450.9083,-1926.8595,470.95898,451.7827,-1927.39201,438.15246,454.86224,-1928.33972,647.39615,469.59749,-929.7362,381.93828,493.55042,-1383.86631,610.66383,598.38384,-1692.34335,515.32471,598.53145,-1823.7716,636.50626,876.68189,247.42837,335.02418,956.77382,-1704.36025,694.86368,1173.77785,1169.29758,0.0,0.0,0.0,778.59461,1151.06589,1808.21693,0.0,0.0,0.0,807.62631,1178.1351,1975.2984,0.0,0.0,0.0,833.58371,1078.61888,1918.23661,0.0,0.0,0.0,823.13251,1079.56016,1789.36434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Girl_(50).jpg,girls photos,1000,667,518.70322,204.91489,-621.30475,535.43711,185.37805,-579.42688,543.79743,186.06663,-579.53453,552.96099,187.05998,-579.47958,503.91573,184.54484,-581.71219,493.09188,184.92523,-581.80416,482.59059,185.97682,-582.21591,566.42431,201.15943,-328.14223,472.92256,200.66021,-330.78566,535.48652,234.60855,-526.80969,500.30404,232.88834,-528.6622,617.27476,341.06705,-214.71336,404.93762,329.79125,-188.56588,661.86482,512.87084,-319.25437,341.21209,502.6681,-335.89888,468.13136,507.87907,-523.38332,498.52687,544.94117,-614.04413,420.17436,501.00903,-587.72498,545.42559,567.78347,-684.48061,413.19424,484.00892,-542.73188,557.1295,547.25053,-655.91735,428.13638,484.84245,-505.69302,543.14202,540.59306,-604.51943,560.22459,657.92399,-14.52806,417.2895,652.93788,16.19531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Girl_(500).jpg,girls photos,667,1000,256.22439,292.10329,-2087.46025,328.96136,236.80389,-2084.31425,367.021,241.35137,-2084.01131,404.9464,245.94235,-2084.63469,261.03478,219.84339,-2013.05284,247.00459,213.33635,-2013.30887,233.25485,206.82311,-2013.28167,474.64686,284.53183,-1710.18586,258.55157,224.77651,-1391.54915,298.71513,381.91855,-1915.62017,230.18121,343.93692,-1826.7685,541.88025,701.07794,-1378.49827,137.26422,443.62366,-822.21654,0.0,0.0,0.0,-199.80508,136.04581,-505.80725,0.0,0.0,0.0,248.02684,76.14028,-144.88384,0.0,0.0,0.0,337.31088,84.64694,-153.14692,0.0,0.0,0.0,378.04236,101.31812,-45.23357,0.0,0.0,0.0,340.07255,121.59169,-105.90918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Girl_(501).jpg,girls photos,667,1000,251.35071,205.59654,-496.01941,270.61599,180.03052,-468.59961,281.12464,179.31357,-468.82539,291.60974,178.7388,-468.99857,239.75089,181.30347,-470.45504,227.75638,181.72646,-470.52915,216.33219,181.87499,-470.86389,309.11621,185.58609,-270.47152,205.41676,188.85547,-280.79971,270.30569,235.70415,-415.32856,235.38148,233.46496,-418.35489,340.97717,302.38795,-141.54592,198.45334,328.93711,-224.97874,430.54377,513.89861,-130.16951,241.46236,547.20587,-253.82995,408.82646,731.25082,-193.821,371.28486,729.00587,-312.13773,433.80955,788.2688,-251.94697,387.57381,795.42363,-355.55159,404.20733,794.626,-276.51495,412.59865,786.25149,-390.68128,395.21481,775.17015,-204.96117,410.5231,762.59273,-324.25143,423.40775,656.33148,40.79954,297.21514,681.13732,-40.4662,501.94211,928.01058,-186.58044,378.13098,973.38146,-195.91832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
